store_id,purchase_datetime,product_title,sku,currency,price,quantity,total_price,type_of_transaction,transaction_id,transaction_datetime,session_id,product_category,product_subcategory,entry/exit_method,trip_duration_mins,group_size
HDHRoger'sMarket,2/28/2024 15:04,Glico Pocky Chocolate,73141152334,,,1,,order,213f719d-9bd1-4810-98b3-d09f48df354a,,f00adc6d-cf7b-4201-831e-54021a6a04f1,NTPM-JWO-GR CANDY,NTPM-JWO-GR CANDY,App,2,1
HDHRoger'sMarket,2/28/2024 15:04,Raos Chicken Parmesan,7.47479E+11,,,1,,order,2b458be9-2d57-4be7-bd3c-53032b93a62c,,f00adc6d-cf7b-4201-831e-54021a6a04f1,NTPM-JWO-FRZ GROCERY,NTPM-JWO-FRZ GROCERY,App,2,1
HDHRoger'sMarket,2/28/2024 15:04,3bridges Egg Bites Bacon Chees,7.42753E+11,,,1,,order,52f096b4-e68d-4425-9d73-a9457a9b1b6c,,527f81d4-3ced-474a-90d6-a151681bef88,NTPM-JWO-CHILL REFRIDGERATED PRODUCTS,NTPM-JWO-CHILL REFRIDGERATED PRODUCTS,App,6.3166,1
HDHRoger'sMarket,2/28/2024 15:04,3bridges Egg Bites Mushrm Chs,7.42753E+11,,,1,,order,5215c061-012d-455e-85e7-03a41da1ec06,,527f81d4-3ced-474a-90d6-a151681bef88,NTPM-JWO-CHILL REFRIDGERATED PRODUCTS,NTPM-JWO-CHILL REFRIDGERATED PRODUCTS,App,6.3166,1
HDHRoger'sMarket,2/28/2024 15:04,Banana,99990000329,,,3,,order,d74568e8-6952-4bc2-ad75-3e3387c409e2,,527f81d4-3ced-474a-90d6-a151681bef88,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,6.3166,1
HDHRoger'sMarket,2/28/2024 15:04,Chex Mix Honey Bbq,16000144248,,,1,,order,c47d9749-d75c-40b0-bd81-b1808886847f,,527f81d4-3ced-474a-90d6-a151681bef88,NTPM-JWO-GR SNACKS,NTPM-JWO-GR SNACKS,App,6.3166,1
HDHRoger'sMarket,2/28/2024 15:04,Chino Egg Humane 6 Ct,95437112112,,,1,,order,657b602d-5859-4b6d-953e-41c6c5233a40,,527f81d4-3ced-474a-90d6-a151681bef88,NTPM-JWO-CHILL REFRIDGERATED PRODUCTS,NTPM-JWO-CHILL REFRIDGERATED PRODUCTS,App,6.3166,1
HDHRoger'sMarket,2/28/2024 15:04,Grapes Green Seedless,99990002460,,,1,,order,962e5c74-516b-479c-89f2-fe65667a0414,,527f81d4-3ced-474a-90d6-a151681bef88,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,6.3166,1
HDHRoger'sMarket,2/28/2024 15:04,Hillshire Geno Salame Cheese,44500201819,,,1,,order,3c182e78-2518-4cb1-83e0-6d038c1a615e,,527f81d4-3ced-474a-90d6-a151681bef88,NTPM-JWO-CHILL MEATS AND ALTERNATIVES,NTPM-JWO-CHILL MEATS AND ALTERNATIVES,App,6.3166,1
HDHRoger'sMarket,2/28/2024 15:04,Kikkoman Soy Less Sodium,4139849,,,1,,order,46a70880-bfe2-4654-90e7-894f8fe5ce04,,527f81d4-3ced-474a-90d6-a151681bef88,NTPM-JWO-GR SAUCES,NTPM-JWO-GR SAUCES,App,6.3166,1
HDHRoger'sMarket,2/28/2024 15:04,Onion Yellow,99990062358,,,1,,order,d1ceb673-e0ee-4cf4-8318-0670de9f29e5,,527f81d4-3ced-474a-90d6-a151681bef88,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,6.3166,1
HDHRoger'sMarket,2/28/2024 15:04,Yoplait Grk Straw 100 Cal,70470433325,,,1,,order,ded8903d-caf0-4ccf-8494-2e4d9bd02442,,527f81d4-3ced-474a-90d6-a151681bef88,NTPM-JWO-CHILL YOGURT,NTPM-JWO-CHILL YOGURT,App,6.3166,1
HDHRoger'sMarket,2/28/2024 15:04,Zz Chicken Breast Boneless Skinless,99990084435,,,1,,order,9492f20e-2dd1-4feb-8a5f-172717425ea0,,527f81d4-3ced-474a-90d6-a151681bef88,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,6.3166,1
HDHRoger'sMarket,2/28/2024 15:06,Dannon Triple 0 Strawberry,36632008367,,,1,,order,9516cfb3-7119-477d-a717-408e5cdbd3a9,,08de4b05-afbc-46d5-a1f8-4985659a6e14,NTPM-JWO-CHILL YOGURT,NTPM-JWO-CHILL YOGURT,App,2.3,1
HDHRoger'sMarket,2/28/2024 15:07,A2 Milk Reduced Fat Uht,8.13267E+11,,,1,,order,1e1f8013-c377-43eb-af76-0f2539b075e9,,3e7e04a2-91d0-41fa-b383-705699b54f71,NTPM-JWO-BEV SOY MILK ALTERNATIVES,NTPM-JWO-BEV SOY MILK ALTERNATIVES,App,4.1333,1
HDHRoger'sMarket,2/28/2024 15:07,Shirakiku White Rice Cooked,74410352592,,,1,,order,18603829-de29-46ea-8d06-e2e101423118,,3e7e04a2-91d0-41fa-b383-705699b54f71,NTPM-JWO-GR PASTA GRAINS BEANS RICE,NTPM-JWO-GR PASTA GRAINS BEANS RICE,App,4.1333,1
HDHRoger'sMarket,2/28/2024 15:07,Takis Fuego 3oz,7.57528E+11,,,1,,order,7561821d-373e-4852-949e-102d35a29f05,,3e7e04a2-91d0-41fa-b383-705699b54f71,NTPM-JWO-GR CHIPS,NTPM-JWO-GR CHIPS,App,4.1333,1
HDHRoger'sMarket,2/28/2024 15:07,Onions Green,99990003641,,,1,,order,3b355926-2013-4137-a14b-c34f179f0216,,20e8f893-eeb6-4d55-ad83-5ca8a329e331,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,1.1666,1
HDHRoger'sMarket,2/28/2024 15:07,Zz Chicken Thighs,99990021560,,,1,,order,899a46c4-1678-4d8c-90bb-50705c53c680,,20e8f893-eeb6-4d55-ad83-5ca8a329e331,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,1.1666,1
HDHRoger'sMarket,2/28/2024 15:07,Yakult Probiotic Drink,6.99235E+11,,,1,,order,92fe5e1a-d28c-4d77-814b-6cf7a53346b7,,7443ac76-edc2-40dc-8127-d37d94a2e326,NTPM-JWO-BEV SOY MILK ALTERNATIVES,NTPM-JWO-BEV SOY MILK ALTERNATIVES,App,1.2333,1
HDHRoger'sMarket,2/28/2024 15:07,Alo Allure Mango 16 9 Oz,8.12475E+11,,,1,,order,5e59d44c-d683-4e79-93cd-aa9d7dfdf812,,c1298a1e-1331-44ed-ac3c-0bc817ac1398,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,3.5833,1
HDHRoger'sMarket,2/28/2024 15:08,Gat Lemon Lime,52000328684,,,1,,order,3937781c-bc6f-490f-859a-d16457b03c88,,d9759018-f180-495c-91ea-d96f271985bd,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,2.7666,2
HDHRoger'sMarket,2/28/2024 15:08,Mm Minis Tube,40000002376,,,2,,order,0b749d94-85b5-4a8a-9c9e-3c5b0d15596f,,d9759018-f180-495c-91ea-d96f271985bd,NTPM-JWO-GR CANDY,NTPM-JWO-GR CANDY,App,2.7666,2
HDHRoger'sMarket,2/28/2024 15:08,Sunshine Cheez It Orig 7z Bag,24100204113,,,1,,order,a765b74d-06b1-4e5c-9fd3-35abecd80391,,d9759018-f180-495c-91ea-d96f271985bd,NTPM-JWO-GR CRACKERS,NTPM-JWO-GR CRACKERS,App,2.7666,2
HDHRoger'sMarket,2/28/2024 15:08,Eb Farm Berry Blend,32601025045,,,1,,order,9935bf66-a560-40e1-97a3-178a84eb3c81,,009ccde9-018a-467f-937b-b2831ff651fb,NTPM-JWO-FRZ GROCERY,NTPM-JWO-FRZ GROCERY,App,2.5,1
HDHRoger'sMarket,2/28/2024 15:08,Eb Farm Mango Chunks,32601026073,,,1,,order,e8e6508c-0177-428b-ac2d-386f632bb058,,009ccde9-018a-467f-937b-b2831ff651fb,NTPM-JWO-FRZ GROCERY,NTPM-JWO-FRZ GROCERY,App,2.5,1
HDHRoger'sMarket,2/28/2024 15:08,Nab Chips Ahoy Chunky King Siz,44000029548,,,1,,order,d0a12413-3cda-424b-b525-d170c549fbe3,,0547a188-76a8-4257-902a-c89789733575,NTPM-JWO-GR COOKIES,NTPM-JWO-GR COOKIES,App,1.3,1
HDHRoger'sMarket,2/28/2024 15:08,Vit Water Essential,7.86162E+11,,,1,,order,2044dd34-da08-4690-87fa-d4478d7c3275,,8c77b142-e0d9-4904-b5aa-8237eff04379,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,0.7,1
HDHRoger'sMarket,2/28/2024 15:09,Clorox Wipes Disinfecting,44600015941,,,1,,order,d0c81d1e-0726-40e6-bd8a-89862708af07,,f7217e96-9be3-4e13-a1ec-e8da0250997f,NTPM-JWO-HH CLEANERS SOAPS,NTPM-JWO-HH CLEANERS SOAPS,App,1.3666,1
HDHRoger'sMarket,2/28/2024 15:09,Fairlife Milk Lowfat,8.1162E+11,,,1,,order,15cd4ae7-aef4-4f57-91f1-a3e5fde62503,,f7217e96-9be3-4e13-a1ec-e8da0250997f,NTPM-JWO-BEV SOY MILK ALTERNATIVES,NTPM-JWO-BEV SOY MILK ALTERNATIVES,App,1.3666,1
HDHRoger'sMarket,2/28/2024 15:09,Hillshire Ital Sal Cheese,44500201826,,,1,,order,f7ed4b95-3f0c-4f1d-8c09-409607aaa456,,f7217e96-9be3-4e13-a1ec-e8da0250997f,NTPM-JWO-CHILL MEATS AND ALTERNATIVES,NTPM-JWO-CHILL MEATS AND ALTERNATIVES,App,1.3666,1
HDHRoger'sMarket,2/28/2024 15:09,Tru Moo Milk Choc Lf 16oz,41900072872,,,1,,order,f0685921-140e-42e3-8bbf-06ba98ac3f93,,63e836e2-26f5-40e2-aa7b-1fc2ac0750f7,NTPM-JWO-BEV SOY MILK ALTERNATIVES,NTPM-JWO-BEV SOY MILK ALTERNATIVES,App,5.4333,1
HDHRoger'sMarket,2/28/2024 15:10,Banana,99990000329,,,3,,order,9be816d1-6e26-4a1b-a796-454171aba3a1,,8e41ce4d-48b7-49a3-91e9-db18ae46ec2a,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,1.6833,1
HDHRoger'sMarket,2/28/2024 15:10,Ito En Golden Oolong 16 9 Oz,8.35143E+11,,,1,,order,d472711f-498a-4efe-af5b-687a8f657323,,8e41ce4d-48b7-49a3-91e9-db18ae46ec2a,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,1.6833,1
HDHRoger'sMarket,2/28/2024 15:10,Smartwater Alkln Antx 1 Liter,7.86162E+11,,,1,,order,30f14aa3-b273-4a91-b353-b70acc57b6c3,,c9e75658-6c85-49bc-ad53-36f2e84233df,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,0.6,1
HDHRoger'sMarket,2/28/2024 15:10,Sadaf Hummus Traditional,52851626021,,,1,,order,bcd87a7e-8e22-4b80-9d81-7202611f4b9e,,adc377ce-b9ee-47aa-8874-d7f2c41a15eb,NTPM-JWO-CHILL REFRIDGERATED PRODUCTS,NTPM-JWO-CHILL REFRIDGERATED PRODUCTS,App,2.8333,1
HDHRoger'sMarket,2/28/2024 15:11,Blackberries,99990000848,,,1,,order,1ed37672-d842-4647-81d1-b022d070100e,,3f5c7537-ab36-451a-8053-dfbdeab45b9f,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,0.6666,1
HDHRoger'sMarket,2/28/2024 15:12,Fairlife Milk Chocolate,8.1162E+11,,,1,,order,943142c1-f7ea-48dc-92e4-8ef6ce198eab,,9459c799-c91f-49dd-baf8-703a5b385077,NTPM-JWO-BEV SOY MILK ALTERNATIVES,NTPM-JWO-BEV SOY MILK ALTERNATIVES,App,0.6666,1
HDHRoger'sMarket,2/28/2024 15:12,Chex Mix Bold Party,16000126077,,,1,,order,4880fd47-097e-4206-b367-dbf55806e5fd,,d0570ae4-f9f3-488f-aa8d-06da977268a9,NTPM-JWO-GR SNACKS,NTPM-JWO-GR SNACKS,App,3.5666,1
HDHRoger'sMarket,2/28/2024 15:12,Silk Almond Vanilla 8oz,25293001268,,,1,,order,a2f3dd5c-ccac-406c-a82d-820d2fb9d428,,d0570ae4-f9f3-488f-aa8d-06da977268a9,NTPM-JWO-BEV SOY MILK ALTERNATIVES,NTPM-JWO-BEV SOY MILK ALTERNATIVES,App,3.5666,1
HDHRoger'sMarket,2/28/2024 15:13,Takis Fuego 3oz,7.57528E+11,,,1,,order,6671767c-491f-44e8-b370-3181614f68ea,,8b9df1b1-2d54-4fc6-8779-9352c18d7ce8,NTPM-JWO-GR CHIPS,NTPM-JWO-GR CHIPS,App,0.5,1
HDHRoger'sMarket,2/28/2024 15:14,Vit Water Zero Shine,7.86162E+11,,,1,,order,2348690f-0ef8-4cb7-a50e-cd024860b7f0,,8a104afa-782a-4245-b85b-eee6f2141070,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,0.6666,1
HDHRoger'sMarket,2/28/2024 15:14,Lipton Pureleaf Lemon,12000286186,,,1,,order,961d8be2-b1ee-4ab3-9dd1-04e68fdf483e,,9f765c8b-5f27-457d-8acf-4c53d2258064,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,1.15,1
HDHRoger'sMarket,2/28/2024 15:15,D Plus Chocolate Pastry Roll,74410650865,,,1,,order,7b897506-3900-4634-be0d-b769ac3b7072,,de0fb8f5-9a01-49b1-a6e6-cf4e4e3f053c,NTPM-JWO-CHILL REFRIDGERATED PRODUCTS,NTPM-JWO-CHILL REFRIDGERATED PRODUCTS,App,4.4833,1
HDHRoger'sMarket,2/28/2024 15:15,Yoplait Blueberry,70470003023,,,2,,order,16adcc30-fd4c-4cda-9070-8fd793bee749,,de0fb8f5-9a01-49b1-a6e6-cf4e4e3f053c,NTPM-JWO-CHILL YOGURT,NTPM-JWO-CHILL YOGURT,App,4.4833,1
HDHRoger'sMarket,2/28/2024 15:16,Bb Sndwch Big Bopper,70640020522,,,1,,order,34b84ddf-f02d-40a3-8002-993733109ac2,,3beb958d-c799-4be9-a175-3ec792842155,NTPM-JWO-FRZ ICE CREAM,NTPM-JWO-FRZ ICE CREAM,App,1.4333,1
HDHRoger'sMarket,2/28/2024 15:16,Fairlife Milk Lowfat,8.1162E+11,,,1,,order,ce53d81f-a424-4a61-b670-7d39f433a873,,8b62f388-2c26-46d6-b591-7185e1a2a954,NTPM-JWO-BEV SOY MILK ALTERNATIVES,NTPM-JWO-BEV SOY MILK ALTERNATIVES,App,1.1,1
HDHRoger'sMarket,2/28/2024 15:16,Monster Mango Loco,70847029014,,,1,,order,379bbb55-48b5-4451-951b-4f609ad6afc0,,3beb958d-c799-4be9-a175-3ec792842155,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,1.4333,1
HDHRoger'sMarket,2/28/2024 15:16,Guayaki Mate Revel Berry,6.32433E+11,,,1,,order,45060786-2a79-4197-a19c-21794405264f,,07618ecb-4875-4960-b1ec-bf9eb3842dc1,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,0.7,1
HDHRoger'sMarket,2/28/2024 15:18,Swedish Fish Peg 8 Oz,70462035988,,,1,,order,d5dd53c1-f76f-4a4b-bff5-aa6848379627,,e82ef513-fe63-44b5-b5ed-29865cdf4790,NTPM-JWO-GR CANDY,NTPM-JWO-GR CANDY,App,0.6833,1
HDHRoger'sMarket,2/28/2024 15:18,Trolli Brite Octopus Peg,20709012319,,,1,,order,524730f7-0513-46e1-b697-ea653c5861a2,,e82ef513-fe63-44b5-b5ed-29865cdf4790,NTPM-JWO-GR CANDY,NTPM-JWO-GR CANDY,App,0.6833,1
HDHRoger'sMarket,2/28/2024 15:18,Banana,99990000329,,,2,,order,301f0f48-a53d-4e53-927a-506533a6a577,,2bed1046-f57d-4681-9cea-5862fd6b39d6,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,6.5833,2
HDHRoger'sMarket,2/28/2024 15:18,Blackberries,99990000848,,,1,,order,4affbd27-acb1-49a2-bc43-6ee60039b47d,,2bed1046-f57d-4681-9cea-5862fd6b39d6,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,6.5833,2
HDHRoger'sMarket,2/28/2024 15:18,Broccoli,99990001074,,,1,,order,b2703030-0f2e-4086-a125-996581db7c29,,2bed1046-f57d-4681-9cea-5862fd6b39d6,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,6.5833,2
HDHRoger'sMarket,2/28/2024 15:18,Busseto Prosciutto,38101001879,,,1,,order,287d2028-fdb0-41cd-96a7-c39631c5c063,,2bed1046-f57d-4681-9cea-5862fd6b39d6,NTPM-JWO-CHILL MEATS AND ALTERNATIVES,NTPM-JWO-CHILL MEATS AND ALTERNATIVES,App,6.5833,2
HDHRoger'sMarket,2/28/2024 15:18,Kraft Phil Cream Cheese Block,21000612239,,,1,,order,8377fc5f-a313-4c41-b806-22127dc915e6,,2bed1046-f57d-4681-9cea-5862fd6b39d6,NTPM-JWO-CHILL REFRIDGERATED PRODUCTS,NTPM-JWO-CHILL REFRIDGERATED PRODUCTS,App,6.5833,2
HDHRoger'sMarket,2/28/2024 15:18,Onion Yellow,99990062358,,,1,,order,ae9d53f8-0623-44f5-aa2a-6a8b0c61d7ae,,2bed1046-f57d-4681-9cea-5862fd6b39d6,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,6.5833,2
HDHRoger'sMarket,2/28/2024 15:18,Peppers Bell Red,99990025247,,,1,,order,e5002174-ba3f-415d-855a-25c29782b4e8,,2bed1046-f57d-4681-9cea-5862fd6b39d6,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,6.5833,2
HDHRoger'sMarket,2/28/2024 15:18,Strawberries,99990003580,,,1,,order,9cb1334c-d73e-43b6-b004-4a3584d0b3a3,,2bed1046-f57d-4681-9cea-5862fd6b39d6,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,6.5833,2
HDHRoger'sMarket,2/28/2024 15:18,Guayaki Mate Bluephoria,6.32433E+11,,,1,,order,20e42fa2-d867-41c2-9945-24932cbfd86e,,0e6bcb3f-7abd-4456-bcd6-b5a54c68a44b,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,9.7833,1
HDHRoger'sMarket,2/28/2024 15:18,Ito En Jasmine Green 16 9 Oz,8.35143E+11,,,1,,order,4f9f4f42-d154-4e44-86a1-71c02c845eab,,0e6bcb3f-7abd-4456-bcd6-b5a54c68a44b,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,9.7833,1
HDHRoger'sMarket,2/28/2024 15:19,Asparagus,99990000206,,,2,,order,77d2d6c4-3399-4ded-81e8-4e7caa40adcb,,d6e4b0e5-4df9-4c8a-aea2-cd33790065dc,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,2.75,1
HDHRoger'sMarket,2/28/2024 15:19,Minute Maid Cranapple Rasp,25000052224,,,1,,order,5505ea43-4438-412b-983f-35a6b5e55373,,d6e4b0e5-4df9-4c8a-aea2-cd33790065dc,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,2.75,1
HDHRoger'sMarket,2/28/2024 15:19,Paperbag Key,99990036793,,,1,,order,b13fa9cf-5a3b-4bd4-b942-12cbe48cc0b4,,d6e4b0e5-4df9-4c8a-aea2-cd33790065dc,NTPM-JWO-Misc,NTPM-JWO-Misc,App,2.75,1
HDHRoger'sMarket,2/28/2024 15:19,Southwestern Salad,99999102345,,,1,,order,c98337cb-dac9-4943-9b65-576e664aa6a8,,d6e4b0e5-4df9-4c8a-aea2-cd33790065dc,NTPM-JWO-Market Kitchen Active,NTPM-JWO-Market Kitchen Active,App,2.75,1
HDHRoger'sMarket,2/28/2024 15:19,Yoplait Yogurt Grk Strw Rspbry,70470459158,,,1,,order,a06a431f-321f-45eb-9ccd-877fd6c4f267,,d6e4b0e5-4df9-4c8a-aea2-cd33790065dc,NTPM-JWO-CHILL YOGURT,NTPM-JWO-CHILL YOGURT,App,2.75,1
HDHRoger'sMarket,2/28/2024 15:19,Zz Chicken Breast Boneless Skinless,99990084435,,,1,,order,a77a10b3-cdfc-4d53-a31e-f543b9beae6c,,d6e4b0e5-4df9-4c8a-aea2-cd33790065dc,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,2.75,1
HDHRoger'sMarket,2/28/2024 15:19,Bb Bar Cookie Cream,70640002481,,,1,,order,0a30e6e9-ce64-494c-9423-264b69dd8c02,,2b7f7f45-752f-4f22-9a50-a6ef7dc9ae96,NTPM-JWO-FRZ ICE CREAM,NTPM-JWO-FRZ ICE CREAM,App,0.6166,1
HDHRoger'sMarket,2/28/2024 15:19,Kettle Krinkle Habenero Lime 5,84114901675,,,1,,order,977cb8e4-d444-4a21-9a95-798525df5228,,2b7f7f45-752f-4f22-9a50-a6ef7dc9ae96,NTPM-JWO-GR CHIPS,NTPM-JWO-GR CHIPS,App,0.6166,1
HDHRoger'sMarket,2/28/2024 15:20,Core Power Protein Chocolate,8.1162E+11,,,1,,order,7a765718-7684-4ec6-b5ef-ce92b6492621,,2c1fc3ea-a4f0-4c1c-a7ef-712f89558597,NTPM-JWO-BEV SOY MILK ALTERNATIVES,NTPM-JWO-BEV SOY MILK ALTERNATIVES,App,2.0166,1
HDHRoger'sMarket,2/28/2024 15:20,Luna Nutz Over Choc,7.22252E+11,,,1,,order,7cf4b41f-221d-4078-88e6-e2ce273f2d4c,,2c1fc3ea-a4f0-4c1c-a7ef-712f89558597,NTPM-JWO-GR BARS,NTPM-JWO-GR BARS,App,2.0166,1
HDHRoger'sMarket,2/28/2024 15:21,Yoplait Grk Blue 100 Cal,70470455785,,,1,,order,e559665c-a6a6-43ce-a02c-e53da4c3aa02,,bcff135f-057a-4dfc-9b6a-a260887ea016,NTPM-JWO-CHILL YOGURT,NTPM-JWO-CHILL YOGURT,App,0.6666,3
HDHRoger'sMarket,2/28/2024 15:21,Alta Dena Milk Whole 64oz,70399100100,,,1,,order,957388a6-8636-40ef-a296-50c3f761e0dc,,e4322e0a-c570-4a11-8a5b-d8a767fbcb20,NTPM-JWO-BEV SOY MILK ALTERNATIVES,NTPM-JWO-BEV SOY MILK ALTERNATIVES,App,5.6,1
HDHRoger'sMarket,2/28/2024 15:21,Banana,99990000329,,,1,,order,8fc8492b-05ac-4d28-a229-b6b0866be1c1,,e4322e0a-c570-4a11-8a5b-d8a767fbcb20,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,5.6,1
HDHRoger'sMarket,2/28/2024 15:21,Dassi Persian Cucumbers,8.67365E+11,,,1,,order,ab80ca9b-b74f-44db-947b-6a08211d7652,,e4322e0a-c570-4a11-8a5b-d8a767fbcb20,NTPM-JWO-PRODUCE,NTPM-JWO-PRODUCE,App,5.6,1
HDHRoger'sMarket,2/28/2024 15:21,Ham & Swiss on Sprouted Grain,99999101713,,,1,,order,4220e073-1513-469a-8ad9-e78800d53b3d,,e4322e0a-c570-4a11-8a5b-d8a767fbcb20,NTPM-JWO-Market Kitchen Active,NTPM-JWO-Market Kitchen Active,App,5.6,1
HDHRoger'sMarket,2/28/2024 15:21,Paperbag Key,99990036793,,,1,,order,69863bc3-8887-451f-b4d1-9344061f2fef,,e4322e0a-c570-4a11-8a5b-d8a767fbcb20,NTPM-JWO-Misc,NTPM-JWO-Misc,App,5.6,1
HDHRoger'sMarket,2/28/2024 15:21,Strawberries,99990003580,,,1,,order,92e46a8a-dae6-4851-a4e9-ce19244560ec,,e4322e0a-c570-4a11-8a5b-d8a767fbcb20,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,5.6,1
HDHRoger'sMarket,2/28/2024 15:21,Guayaki Mate Revel Berry,6.32433E+11,,,1,,order,19beb6ba-74c7-4522-a439-4da5aa9ba548,,c3813b12-d249-4633-8ddc-62acf977f8f5,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,1.5833,1
HDHRoger'sMarket,2/28/2024 15:21,Lipton Pureleaf Sweetened,12000286193,,,1,,order,73b72eab-5ef5-4ae8-a650-1ffcdeb7cedf,,c3813b12-d249-4633-8ddc-62acf977f8f5,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,1.5833,1
HDHRoger'sMarket,2/28/2024 15:21,Vicks Nyquil Cold Flu 16 Caps,3.239E+11,,,1,,order,fa757758-1558-4fc4-ba95-4ec0b4afcc1c,,c3813b12-d249-4633-8ddc-62acf977f8f5,NTPM-JWO-HB PHARMACY,NTPM-JWO-HB PHARMACY,App,1.5833,1
HDHRoger'sMarket,2/28/2024 15:21,Welchs Frt Snk Berries Cherrie,34856050926,,,1,,order,9c4116ef-d0a4-4edd-a988-8e0b15cdcf3a,,c3813b12-d249-4633-8ddc-62acf977f8f5,NTPM-JWO-GR CANDY,NTPM-JWO-GR CANDY,App,1.5833,1
HDHRoger'sMarket,2/28/2024 15:22,Perfect Bar Drk Choc Pnt Bttr,8.55569E+11,,,1,,order,18b4f6bf-f8ae-4bd4-9fce-8710fe284e9f,,4e88f7a4-3e38-4f86-a680-c02877959e44,NTPM-JWO-GR BARS,NTPM-JWO-GR BARS,App,1.55,1
HDHRoger'sMarket,2/28/2024 15:23,Larabar Apple Pie,21908509273,,,1,,order,9891b9a9-8afb-4665-8f06-4bfd52db3c4f,,5265196f-c3cf-4eb3-a04e-2e6ac9087c14,NTPM-JWO-GR BARS,NTPM-JWO-GR BARS,App,0.7666,1
HDHRoger'sMarket,2/28/2024 15:23,Smartwater 1 Liter,7.86162E+11,,,1,,order,bd108f9c-1333-4d37-a866-d41a86a515c5,,5265196f-c3cf-4eb3-a04e-2e6ac9087c14,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,0.7666,1
HDHRoger'sMarket,2/28/2024 15:25,Guayaki Mate Enlighten Mint,6.32433E+11,,,1,,order,a272e045-2eac-4b8f-9cb8-2258c5ec2de3,,5528d575-1b48-45fd-bf7d-393aa98b066d,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,1.3,2
HDHRoger'sMarket,2/28/2024 15:25,Celsius Fit Sprklng Watermelon,8.89392E+11,,,1,,order,fb3cd1da-8542-41b4-a597-019359caac69,,dc3a3772-f01e-4eb9-bc75-900e7df33848,NTPM-JWO-BEVERAGES,NTPM-JWO-BEVERAGES,App,1.45,1
HDHRoger'sMarket,2/28/2024 15:25,Sour Patch Extreme Peg,70462431407,,,1,,order,cebed0a8-0df3-420a-80a8-d2bb72252d6f,,dc3a3772-f01e-4eb9-bc75-900e7df33848,NTPM-JWO-GR CANDY,NTPM-JWO-GR CANDY,App,1.45,1
HDHRoger'sMarket,2/28/2024 15:25,Spicy Krab Dynamite Roll,99999102703,,,1,,order,72cbf14f-36e1-4e0f-9ea3-0f3813956e74,,dc3a3772-f01e-4eb9-bc75-900e7df33848,NTPM-JWO-Market Kitchen Active,NTPM-JWO-Market Kitchen Active,App,1.45,1
HDHRoger'sMarket,2/28/2024 15:25,Apples Gala,99990070193,,,2,,order,110f1b64-9c9b-4081-83bb-4ec4dd2bc995,,4ad0da14-bc90-4b5c-8f4e-a9f7b69d6cad,NTPM-JWO-RE-Produce,NTPM-JWO-RE-Produce,App,0.8333,1
HDHRoger'sMarket,2/28/2024 15:26,Kind Fruit Nut Delight,6.02652E+11,,,1,,order,869cf710-e36e-4489-b8cf-063675edaae4,,b993df0b-88d9-4ce8-86b6-07d17ab80e2c,NTPM-JWO-GR BARS,NTPM-JWO-GR BARS,App,3.4,1
